cell_lat,cell_long
-34.8665549984381,138.733429028842
-34.8600532756927,138.955011321685
-34.868342792559,138.756183907146
-34.8718735687004,138.717874294766
-34.8714535319765,138.732648402137
-34.8726014404793,138.720863064432
-34.8724615010961,138.725787817936
-34.8724054735313,138.727757715002
-34.872181067207,138.735637278451
-34.8732452348252,138.726806758259
-34.8732172171102,138.727791715451
-34.8731891919935,138.728776672023
-34.8740569779407,138.726840750359
-34.8740289599939,138.727825716521
-34.8739168141894,138.731765574965
-34.8748967311375,138.725889767328
-34.8764922031145,138.726942730378
-34.8764641844725,138.727927723449
-34.876620470599,138.779215445461
-34.8789235875055,138.755644299675
-34.8783007245974,138.777314394944
-34.8799241752032,138.777383304669
-34.8809211568859,138.799122797448
-34.8798883028568,138.83458308688
-34.881540540839,138.833668027321
-34.8852530702853,138.733227246053
-34.8862050197164,138.728335806973
-34.8860928599981,138.732276203664
-34.8869887223973,138.72935492704
-34.884090873132,138.829832764707
-34.8825838998746,138.881054220377
-34.8878845188648,138.72643359162
-34.8886962496703,138.726467585908
-34.8886682349551,138.727452714168
-34.8884719246687,138.734348594619
-34.8894519424807,138.728471854661
-34.8902076040539,138.730476157445
-34.8910193318368,138.730510189484
-34.8813016570585,139.057545785264
-34.8942050861073,138.761221194006
-34.9000579799822,138.698337196336
-34.8973551296475,138.792919598079
-34.9008140937873,138.700341482039
-34.8988929747636,138.795944468111
-34.9017678583083,138.724055759586
-34.9031379519092,138.704383953999
-34.9054895509951,138.707441316941
-34.9042755990895,138.778417252223
-34.9070851200161,138.708494311209
-34.9131085099422,138.579507816646
-34.9102204275262,138.712571156654
-34.9079927506444,138.790413539645
-34.9088898877011,138.787492129786
-34.9105986557793,138.784605193952
-34.91197781964,138.764932370585
-34.9115240824891,138.780698276237
-34.9143563033446,138.767006237267
-34.9159230525092,138.769045821118
-34.917347947789,138.776012634946
-34.9172911681248,138.77798349381
-34.9171775199386,138.781925203989
-34.9181880194773,138.775061653387
-34.9181596405179,138.776047092739
-34.9181312541536,138.777032531463
-34.9181028603844,138.778017969559
-34.9179892112589,138.781959715648
-34.9179607804654,138.782945150597
-34.9187155865744,138.784950557828
-34.9186871333313,138.785935999865
-34.9175429316681,138.82535316276
-34.9199531893572,138.770203256934
-34.9196410156439,138.781043287322
-34.9196125917854,138.782028740857
-34.9207648813779,138.770237662743
-34.9201396327817,138.791917844872
-34.9110714135666,139.093437011843
-34.9117906883251,139.096430151364
-34.9217344983533,138.79297252696
-34.912448254654,139.101393875749
-34.9135062450603,139.09354906528
-34.9134754731399,139.094534346926
-34.9238130818734,138.777273816467
-34.9236141584794,138.784172309861
-34.9246247687256,138.777308288268
-34.9241410356102,138.7940618713
-34.9254080589906,138.778328279602
-34.9166467986052,139.070998840092
-34.9316708005861,138.584201831054
-34.9292519233598,138.700537907234
-34.9292241046618,138.701523492666
-34.9300636255008,138.700571681077
-34.9278715090726,138.777446181765
-34.9185910958309,139.086875823063
-34.9307918472433,138.70356226387
-34.9307640058671,138.704547865414
-34.9317426442188,138.698668004011
-34.9317148396436,138.699653617619
-34.9325265398935,138.699687384329
-34.9291935750074,138.815986479242
-34.9209744856774,139.114615276755
-34.9317025291728,138.785503271103
-34.9348503403574,138.703731280136
-34.9340679499972,138.731329147059
-34.925727415473,139.066480382271
-34.9265695827821,139.065532057037
-34.9281766313743,139.092250626267
-34.9485864468608,138.677655668022
-34.9387741533489,139.065103093247
-34.9506892671665,138.689586351496
-34.9515564034278,138.68764836096
-34.9515286822322,138.688634197558
-34.9515009536289,138.689620033541
-34.9399995132019,139.077989908598
-34.9524235102624,138.685710332638
-34.9521738841008,138.694582931823
-34.9531520534813,138.688701545522
-34.9531243244199,138.689687399477
-34.9457944693128,138.995344616834
-34.9571535112676,138.969202209145
-34.9696348785739,138.680500829373
-34.9708146547857,138.696344884284
-34.9753228342148,138.709366670654
-34.9619330652763,139.156001090694
-34.9758250090033,138.748878381909
-34.9684783678769,139.102991819901
-34.9692590855243,139.10401517807
-34.9859858304822,138.705862207073
-34.9838759910804,138.779826429665
-34.9846592122265,138.780847122886
-34.9855560629193,138.777923097537
-34.9936155534557,138.780240691936
-34.9976264960583,138.753748199313
-35.0002326755288,138.719294314364
-35.0033389662922,138.637456974254
-35.0005905003943,138.763748944039
-35.0040284525238,138.671062195351
-35.0066675632067,138.634630491071
-35.0037302650513,138.739192292126
-35.0046203191758,138.764907242125
-35.0088289632486,138.644594982082
-35.0088015672169,138.645581467227
-35.0096406104397,138.644628275322
-34.9968584809998,139.130968329377
-34.9984504818056,139.132029998699
-35.0120975341008,138.702013009885
-35.0143185394307,138.651733871689
-35.0142910899277,138.65272041556
-35.0112829138736,138.759263532046
-35.0151027302438,138.652753785049
-35.0120662716896,138.760284358784
-35.012038006596,138.76127084363
-35.0158319754912,138.655746837098
-35.0149537785439,138.715959786525
-35.01793663518,138.667686028875
-35.0187758305259,138.666732947698
-35.0187482684691,138.667719536404
-35.0195874633173,138.666766446839
-35.0195599010331,138.667753044546
-35.0203990953835,138.666799946593
-35.0212382820501,138.66584683064
-35.0212762606588,138.750796380354
-35.0144175342987,139.01028414771
-35.0282880761039,138.616746544535
-35.0275934486036,138.671048219081
-35.0252214746074,138.754914262217
-35.030822356865,138.729466042483
-35.0321930704381,138.709765752078
-35.0312689527034,138.742327324298
-35.0309873230949,138.752194333373
-35.0320805549625,138.742361518601
-35.0359719179441,138.719802909208
-35.0343040199452,138.861996176061
-35.0420164459363,138.73586413622
-35.0346457291075,138.986497228943
-35.0456419929998,138.664878081514
-35.0428788397209,138.762576960623
-35.0391548476186,138.998556333971
-35.041619471781,138.997679214076
-35.0414992371489,139.001626150295
-35.0420954828958,139.0352484217
-35.0420651531596,139.036235149276
-35.0554245561886,138.605006242968
-35.0448355161704,138.998812112025
-35.0560991574416,138.839227301189
-35.0623268822486,138.678413498928
-35.0629170759227,138.686343726327
-35.0763253392832,138.700737732927
-35.0709656014286,138.886323551941
-35.0795159854278,138.702847569272
-35.0712835464497,139.089950903904
-35.0876112700805,138.556890107704
-35.0850383420829,138.650689199826
-35.0847398767129,139.101445568481
-35.0900679218581,138.981077481524
-35.1116104161699,138.630029825316
-35.1124219752096,138.630063023946
-35.1058778511059,138.995629955642
-35.1315029560906,138.67435872595
-35.1483494329202,138.879821777301
-35.2522788908429,138.741759637183
-35.2711740879264,138.558318455904
-35.2692306698907,138.687996497939
-35.2743127915172,138.562406735942
-35.2730101673313,138.698059577648
-35.3061577878645,138.67467085144
-35.3068033769986,138.766856504172
-35.311394974045,138.632275876848
-35.315914708958,138.615613887263
-35.3358208859998,138.74628329492
-35.3660755865131,138.502642017396
-35.3713745877472,138.547474668554
-35.4127394398744,138.363618888078
-35.4212193392518,138.505819063382
-35.4404508079829,138.359711789281
-35.4421995382393,138.354816449418
-35.4369095627791,138.586822571591
-35.4386398068087,138.582923229788
-35.4533128765976,138.756227417484
-35.4541522914554,138.755270483707
-35.4948069568331,138.361779423469
-35.5729373087083,138.386620552329
-36.8378751413267,142.356367675246
-36.9154025881652,142.510573373739
-37.0400838171033,141.3512379896
-37.0233268652957,142.526019720523
-37.0796606955435,142.606908787428
-37.1163272773558,142.690211800222
-37.278079646496,141.326146736353
-37.2196287817853,142.657813755844
-37.2236089192059,142.659182006721
-37.2943313935367,141.308056695165
-37.3667022705304,141.109207946566
-37.6630312919278,141.275025519349
-37.8891263770019,141.290589565757
-38.089401385306,141.337112625333
-33.4367045174931,139.010237329015
-33.7282877193591,138.585057352799
-33.862649705502,138.638180513985
-33.9063666266714,138.587269501344
-34.0277584489508,138.99751749267
-34.1794101753091,140.763421000239
-34.1805127598692,140.775243849118
-34.1812374788833,140.777249200501
-34.1365354969377,142.149191452708
-34.2292776640171,140.378636953996
-34.3036783445056,138.855975782934
-34.3620785507027,139.151687811496
-34.3629217944272,139.150746256024
-34.3664054975009,139.092066933725
-34.4124545910414,138.997037825064
-34.4154318916495,139.006001390989
-34.4253267407264,139.001537955225
-34.4252966457315,139.0025178939
-34.4282131883965,139.013442862462
-34.4307393431571,138.984115882645
-34.4566032271687,139.015698348937
-34.457385021764,139.016715089557
-34.4682442077131,139.085926872583
-34.4691483155642,139.08302279924
-34.4833103871466,139.123929667685
-34.4956134912875,139.120568799807
-34.5095167923804,138.933606210497
-34.5054496188979,139.118075595177
-34.5118343508793,138.937637045279
-34.5113962495707,138.978870759379
-34.5088829986877,139.112340329821
-34.5171099066359,138.978142823915
-34.5376208178972,138.998706198822
-34.5384327573349,138.99874253287
-34.5397510102201,139.035155722392
-34.5405629378478,139.035192388358
-34.5557829645127,139.016225337171
-34.555662113179,139.020150788929
-34.5565646832009,139.017243210586
-34.5622791030157,138.989982096065
-34.5670005287994,138.995107175924
-34.5703983050321,138.990344773885
-34.5768052071612,138.912979430667
-34.5745178763442,138.988562980162
-34.5709585909155,139.103403209458
-34.5776743931183,139.018192689951
-34.5782746282681,139.025100491603
-34.5830171483426,138.895557881886
-34.5792981992057,139.018265745407
-34.5824248897281,139.022338488849
-34.5888369182189,138.91842187206
-34.5896782991785,138.917475728123
-34.5902450613439,139.005978025163
-34.5996480037275,138.74389677466
-34.5995584139083,139.0467073444
-34.6011821701594,139.046780936068
-34.6094397645286,138.854430326502
-34.6248747804678,138.742987981033
-34.628709092863,138.751016249446
-34.6328504033147,138.968547805083
-34.6432255408776,138.974911185341
-34.6443771442468,139.147112130332
-34.6665000956689,138.821475561333
-34.6680663918658,138.823510436902
-34.6673164844826,138.84905944389
-34.67015812126,138.862957029778
-34.6814112012774,139.028770058719
-34.6906112221906,138.967180988904
-34.690133984885,139.088217011544
-34.6936820520698,138.999797152623
-34.6936519777572,139.000780038648
-34.6984995726292,138.92127121908
-34.6981255843543,139.040352364122
-34.6989373868959,139.040389142448
-34.6988766211372,139.042355002108
-34.7047999002503,138.900877363312
-34.6968001448437,139.160377371205
-34.703213121539,139.007115025032
-34.7137321263371,138.818577700133
-34.7137034144255,138.819560866784
-34.7079030642996,139.013232145886
-34.7037626390644,139.145936217324
-34.7080493078294,139.034895563681
-34.704917808628,139.160756100102
-34.7112964883148,139.035042498742
-34.7145436581915,139.035189444499
-34.7101614675545,139.174783426086
-34.7128166761608,139.142419222437
-34.7212804333471,139.027617941104
-34.7220922208527,139.027654613082
-34.7230250660045,139.023758484715
-34.7283419256878,138.956060084349
-34.7238070029321,139.154745299617
-34.7237757652078,139.155728464334
-34.7346318479063,138.909075326648
-34.7338161438043,138.963195665827
-34.7279257065919,139.178569339301
-34.7288316519036,139.175657751667
-34.7408909512691,138.917227626816
-34.746022797301,138.962753620599
-34.745065710689,138.994224505386
-34.7458474570999,138.995244346342
-34.7475010413768,138.994333640672
-34.7491546165772,138.993422901225
-34.749996408658,138.992475764142
-34.7507781648328,138.993495646161
-34.7607593577973,138.986063149093
-34.7679809337941,138.825827278833
-34.7719275641679,138.857518215058
-34.7749715500646,138.864545602313
-34.7832035667104,138.833377122271
-34.7801216360913,138.990870143501
-34.7852629546128,138.873858838079
-34.7946094543732,138.968856328393
-34.8159232866414,138.962907168288
-34.8235269045892,138.816386270503
-34.8279804793262,138.74659621422
-34.828820415874,138.745645909336
-34.8220779602997,139.106102519461
-34.836404802385,138.848482462193
-34.8305812972376,139.068049348949
-34.8410251333875,138.745173581971
-34.8399913106389,138.809205690545
-34.8388689527806,138.847603186443
-34.8397674284474,138.84468462031
-34.8433606726799,138.833009767013
-34.846856930373,138.796683239454
-34.8485089603925,138.795767816206
-34.8494347796794,138.791863738376
-34.8494062724337,138.792848411584
-34.8493777577884,138.793833084162
-34.8493492357435,138.794817756109
-34.8492921694549,138.79678709811
-34.8492636252112,138.797771768165
-34.849235073568,138.798756437588
-34.8481157878778,138.837158050959
-34.8457551573513,138.916912137226
-34.8502465258393,138.79189831437
-34.8466257452405,138.914978647954
-34.8505221432035,138.838247688756
-34.8591650248611,138.736077006827
-34.8576661745942,138.788270468964
-34.8584494345434,138.789289789742
-34.8669202095026,138.514545961045
-34.8601867908115,138.785419729563
-34.8629722510947,138.716516477272
-34.8646504971658,138.743209534543
-34.872422971679,138.491097979029
-34.865462243277,138.743243672897
-34.8643023751388,138.783622663113
-34.8622933606782,138.852559952204
-34.8663302498522,138.741308060241
-34.8663021229739,138.742292936368
-34.8634809275618,138.839792566187
-34.8673667454865,138.733463078761
-34.8671419950414,138.741342181904
-34.8671138679304,138.742327066999
-34.8676721330449,138.751225216795
-34.8690182984657,138.732546271836
-34.8689902375013,138.733531180461
-34.8644344032698,138.890123644965
-34.870557581677,138.735569135907
-34.8719015119358,138.716889349322
-34.8717896945844,138.720829127387
-34.871733741499,138.722799012708
-34.8717057538538,138.72378395444
-34.872545486931,138.722832967692
-34.8724895037761,138.724802868474
-34.8689028802122,138.848901567903
-34.87332924356,138.723851882965
-34.8733012480501,138.724836842016
-34.8732732451385,138.725821800447
-34.8729647245997,138.736656302261
-34.872936632868,138.737641253245
-34.8741409873703,138.723885848156
-34.8741129916289,138.724870816177
-34.8740849884857,138.725855783578
-34.8740009346454,138.728810682062
-34.8738045499572,138.735705423479
-34.8737764653949,138.736690384055
-34.8737483734308,138.737675344009
-34.8748407021824,138.72785971821
-34.8747285554502,138.731799612533
-34.8746443676822,138.734754526759
-34.8746162902894,138.735739496925
-34.8745320137002,138.738694403696
-34.8745039067003,138.739679371376
-34.8744757922986,138.740664338435
-34.8744476704952,138.741649304871
-34.8757084730939,138.725923751698
-34.8756804620855,138.726908736419
-34.8753999448991,138.736758549508
-34.8753718524704,138.737743527401
-34.8753437526398,138.738728504673
-34.8753156454074,138.739713481322
-34.8752875307732,138.74069845735
-34.8752594087372,138.741683432756
-34.8762116836079,138.736792633166
-34.8761835909467,138.73777762003
-34.8761554908837,138.738762606271
-34.8773039434477,138.726976724958
-34.8772759245739,138.727961726999
-34.8771357191752,138.7328867279
-34.8779755135367,138.731935769012
-34.877947457421,138.732920776921
-34.877366669225,138.837433064913
-34.8799809480814,138.775413272668
-34.8790765930191,138.834548110191
-34.8815760136316,138.776467183281
-34.8836296056393,138.733159137455
-34.8844693962832,138.732208111766
-34.8826016920058,138.797222030857
-34.8853932872802,138.728301796602
-34.8853652586864,138.729286887733
-34.8842946868485,138.766719889517
-34.8860367357231,138.734246398284
-34.8868203925961,138.735265568458
-34.8878565043812,138.727418710909
-34.8878284824949,138.728403829577
-34.8878004532058,138.729388947624
-34.8876040409039,138.736284756577
-34.8889201008879,138.718586537517
-34.888640212837,138.728437841809
-34.8886121833161,138.729422968829
-34.8884438507308,138.735333717914
-34.88841576939,138.736318840588
-34.889423912728,138.729456990654
-34.8893958755724,138.730442126026
-34.8902356414414,138.7294910131
-34.8901795592635,138.731461301169
-34.8901515070701,138.732446444272
-34.879725234045,139.082131788344
-34.8909912868145,138.731495342181
-34.8918310589209,138.730544222143
-34.8918030136666,138.731529383814
-34.89061842808,138.772905611306
-34.8943181148044,138.757280474792
-34.8951298321089,138.757314752844
-34.898658759508,138.747599580839
-34.9017646751387,138.752662682848
-34.9011706861525,138.773353108741
-34.9129064315378,138.703804179444
-34.9134393741458,138.713692072674
-34.9115150347514,139.053004001418
-34.9211790986201,138.784068709676
-34.9211506520765,138.785054179278
-34.9314382247428,138.532882823734
-34.9166773936079,139.070013515217
-34.9312130908301,138.717394557052
-34.9332826071477,138.70169241295
-34.9342888905286,138.694826710671
-34.9340943055232,138.701726198856
-34.9351005898041,138.694860434319
-34.9248687080454,139.094072062404
-34.9273811886203,139.065569159466
-34.9254103407329,139.12863626375
-34.939833875515,138.7286104766
-34.9524512094634,138.684724485212
-34.9522849031399,138.690639560556
-34.952229408436,138.69261124742
-34.9539637380386,138.688735220425
-34.9538527764292,138.6926786685
-34.9574873637615,138.679010903536
-34.9574043731644,138.681968616776
-34.9572936153193,138.685912225838
-34.9601561900102,138.641612553541
-34.9494012141436,139.010312670049
-34.9656539348881,138.619133879655
-34.9639254867601,138.681251578802
-34.9685116003014,138.777198708015
-34.9700870787917,138.750610816291
-34.973803831479,138.676724524106
-34.9685400277763,139.101020043024
-34.9687955769282,139.118803541868
-34.9752758599891,139.041100925761
-34.9982440654078,138.703410885574
-35.0015531998767,139.005752938231
-35.0165438433691,138.63009607828
-35.0081660112834,139.002100215946
-35.021387272315,138.572017607271
-35.0221452180243,138.574023553174
-35.0381223501128,138.758423576234
-35.0358981260559,138.863053470605
-35.0584733510484,138.552758549588
-35.0762488064482,138.556434873606
-35.071140706234,138.880400948931
-35.0851340754329,138.676393188433
-35.0870882353585,138.664612274735
-35.0876915031007,138.842570851432
-35.093482025255,138.726167376568
-35.0938809725756,138.962463968729
-35.1001642115344,138.969665614846
-35.1009458557379,138.970689317762
-35.1093001903215,138.798022561372
-35.1163138873767,138.694494913351
-35.1402980653963,138.708351977955
-35.1242761306284,139.263503071683
-35.1470176843745,138.869871318446
-35.148873020977,138.862038365066
-35.1590669209599,138.676490005372
-35.1565096674214,138.795097762609
-35.1808662562196,138.767442875005
-35.1896779839779,138.507547059578
-35.1804604294126,138.837685088869
-35.2174095313217,138.76800641166
-35.22711827541,138.769409342273
-35.2580710823271,138.738042653774
-35.2630990383826,138.674865278751
-35.2650526648584,138.663060671202
-35.2651182341526,138.689806214504
-35.2650905064363,138.690795538623
-35.2650627712886,138.691784862122
-35.2665377703502,138.668074532024
-35.2674414784897,138.693865028416
-35.2687236318287,138.677079692075
-35.2700143538614,138.689019666157
-35.2721476611696,138.641562111211
-35.2730934910876,138.695091344944
-35.3031139291636,138.753817467358
-35.3245859221413,138.65462210489
-35.347421673474,138.621858253919
-35.3606656703437,138.729487275855
-35.3932916333198,138.393625613232
-35.3992453390634,138.414683901292
-35.4089066710147,138.831726226914
-35.4245435024012,138.502974275787
-35.425275815368,138.505979945775
-35.4365016344588,138.571920540773
-35.4511480029207,138.540751851247
-35.4664435192062,138.484782011133
-35.4713372247887,138.48398231676
-35.4801823083043,138.297684801743
-35.5138415546427,138.411169773442
-35.525872436787,138.479181003133
-35.5610593112594,138.437837908317
-35.5870065294904,138.376226668535
-37.0351743203745,141.403494663058
-37.0975010943055,141.268376497294
-38.0330619614717,141.116951984909
